"","ResponseId","Finished","Progress","FL_149_DO","question","response","acc"
"2858","R_wTM8dqidzfqfaMh",TRUE,100,"Normal","Q440","excess",0
"2859","R_2Vf5MLOEzLPdqq8",TRUE,100,"Normal","Q440","excess",0
"2860","R_26c2KFqCcaZZAXb",TRUE,100,"Normal","Q440","extra",0
"2861","R_1InMZbP3temrZnF",TRUE,100,"Normal","Q440","fill",0
"2862","R_2arkx2dMytmg2Ot",TRUE,100,"Normal","Q440","filled",0
"2863","R_2AWhPQg345FE3qe",TRUE,100,"Passage","Q440","Filler",0
"2864","R_2vhLZCIgEioZJCR",TRUE,100,"Highlight","Q440","filler",0
"2865","R_pGWnYCWSkVNHI8F",TRUE,100,"Normal","Q440","filler",0
"2866","R_1OId3jAYBgYZSWC",TRUE,100,"Highlight","Q440","filler",0
"2867","R_rcCfFlyrZFocDJv",TRUE,100,"Passage","Q440","filler",0
"2868","R_3GpSbN41h3hveIt",TRUE,100,"Normal","Q440","filler",0
"2869","R_OIq93cMlJAGaJ4B",TRUE,100,"Highlight","Q440","filling",0
"2870","R_2aOD2vis41J4xgK",TRUE,100,"Normal","Q440","filling",0
"2871","R_ZgT9FoBvnPGqlm9",TRUE,100,"Highlight","Q440","filter",0
"2872","R_3GiBeaOotyeov3r",TRUE,100,"Highlight","Q440","fracture",0
"2873","R_2pSIwq2mqqkwcxt",TRUE,100,"Highlight","Q440","fracture",0
"2874","R_YS4ZV7Vuhi2sp7b",TRUE,100,"Passage","Q440","g",0
"2875","R_1mecK6Gu10UXW3V",TRUE,100,"Normal","Q440","ground",1
"2876","R_3NErnuIa0E5UbXg",TRUE,100,"Passage","Q440","ground",1
"2877","R_2YSdTL637RX3MDf",TRUE,100,"Highlight","Q440","ground",1
"2878","R_3DpZ0GgrsxZMvgi",TRUE,100,"Normal","Q440","ground",1
"2879","R_233RzrQC8sg6yve",TRUE,100,"Normal","Q440","ground",1
"2880","R_doEkERgZ6cCH5Ad",TRUE,100,"Highlight","Q440","ground",1
"2881","R_xFvPUwyjNzZ3ggF",TRUE,100,"Passage","Q440","ground",1
"2882","R_1lc6oH7yzAqbhJ9",TRUE,100,"Passage","Q440","ground",1
"2883","R_2mJfzTZuUmS9xzb",TRUE,100,"Highlight","Q440","ground",1
"2884","R_xn57HY4dsCMxgid",TRUE,100,"Passage","Q440","ground",1
"2885","R_2OJb0LolQH0PS8x",TRUE,100,"Normal","Q440","ground",1
"2886","R_41kMqSBlU9XieaZ",TRUE,100,"Normal","Q440","ground",1
"2887","R_3gN796VA5KwTzNd",TRUE,100,"Highlight","Q440","ground",1
"2888","R_9tBeIH2PJzu5TTr",TRUE,100,"Highlight","Q440","ground",1
"2889","R_3mjWhxTbnhTtQCv",TRUE,100,"Highlight","Q440","ground",1
"2890","R_2CsqZ9Wlgc5JpHu",TRUE,100,"Highlight","Q440","ground",1
"2891","R_3rVEh3RtNwg7U0G",TRUE,100,"Passage","Q440","ground",1
"2892","R_2uCb6symjEueHr2",TRUE,100,"Highlight","Q440","ground",1
"2893","R_1LpWeKjg7sikctE",TRUE,100,"Highlight","Q440","ground",1
"2894","R_AsO3By8nhDBVuuZ",TRUE,100,"Passage","Q440","ground",1
"2895","R_3hrTFNEw2kLhk1f",TRUE,100,"Passage","Q440","ground",1
"2896","R_DqnUrBZS6bqLpzX",TRUE,100,"Normal","Q440","ground",1
"2897","R_2b3N9HpOdXzQ6Qv",TRUE,100,"Passage","Q440","ground",1
"2898","R_3qapEeo3uSpIA2u",TRUE,100,"Normal","Q440","ground",1
"2899","R_1CKMtwj1iKr6bR9",TRUE,100,"Normal","Q440","ground",1
"2900","R_vdxNIxt8egXKBRT",TRUE,100,"Highlight","Q440","ground",1
"2901","R_d5z0BlqKSlhDu93",TRUE,100,"Passage","Q440","ground",1
"2902","R_3pbd7EisxVu0Dul",TRUE,100,"Passage","Q440","ground",1
"2903","R_2rwoMeBXKyBV1s2",TRUE,100,"Highlight","Q440","ground",1
"2904","R_3lMSAfdPPu8obJm",TRUE,100,"Normal","Q440","ground",1
"2905","R_1RABJB0TXYQh9br",TRUE,100,"Highlight","Q440","ground",1
"2906","R_3n0dsZcWAY3NYHN",TRUE,100,"Passage","Q440","ground",1
"2907","R_2qlO1qKcOZrhKXs",TRUE,100,"Highlight","Q440","ground",1
"2908","R_3fDd6V86GO61pjk",TRUE,100,"Normal","Q440","ground",1
"2909","R_28SvgojaYsPqKcP",TRUE,100,"Normal","Q440","ground",1
"2910","R_u3Mzx9DoKnHKdSV",TRUE,100,"Passage","Q440","ground",1
"2911","R_1IQovaQ1aUSK6ys",TRUE,100,"Passage","Q440","ground",1
"2912","R_2t5RBNQ4BcRJstp",TRUE,100,"Highlight","Q440","ground",1
"2913","R_1IFPjQHG46Npu3h",TRUE,100,"Passage","Q440","ground",1
"2914","R_3lQ4jHAE14gjyeH",TRUE,100,"Passage","Q440","ground",1
"2915","R_3h3L1vm9oZecLgq",TRUE,100,"Normal","Q440","ground",1
"2916","R_1JKoZGleqT0wUbK",TRUE,100,"Normal","Q440","ground",1
"2917","R_3ELkQzmUAFKt2gI",TRUE,100,"Highlight","Q440","ground",1
"2918","R_31L4BSIk5iBgAAv",TRUE,100,"Highlight","Q440","Ground",1
"2919","R_2uE9Ep4FGdQL1w9",TRUE,100,"Normal","Q440","ground",1
"2920","R_eX5zGEUl5ObE31D",TRUE,100,"Normal","Q440","ground",1
"2921","R_1OO9rxbDVQRLIc3",TRUE,100,"Highlight","Q440","Ground",1
"2922","R_QmnXTjfry8ikU49",TRUE,100,"Normal","Q440","ground",1
"2923","R_3PmB7SIWoUjG69h",TRUE,100,"Passage","Q440","ground",1
"2924","R_24pENftpTZqFdHJ",TRUE,100,"Normal","Q440","ground",1
"2925","R_1GEAknNmqaRIROM",TRUE,100,"Passage","Q440","ground",1
"2926","R_1ginRNwckOH57cJ",TRUE,100,"Highlight","Q440","ground",1
"2927","R_UhaWGzuuBXEfMYN",TRUE,100,"Passage","Q440","ground",1
"2928","R_31uybj6g2z4mFkr",TRUE,100,"Normal","Q440","ground",1
"2929","R_3KTrhUkZ8eUXECI",TRUE,100,"Normal","Q440","ground",1
"2930","R_2TBJOXgGm6DpCj8",TRUE,100,"Passage","Q440","ground",1
"2931","R_YXD3wVBaeeMGniV",TRUE,100,"Normal","Q440","ground",1
"2932","R_0f9JmwhjokQnyOR",TRUE,100,"Highlight","Q440","ground",1
"2933","R_3GuAWlVheOsBbsB",TRUE,100,"Normal","Q440","ground",1
"2934","R_3D2sVmLiwkmeYof",TRUE,100,"Passage","Q440","ground",1
"2935","R_ToQr4ENBEsDQ9ih",TRUE,100,"Highlight","Q440","ground",1
"2936","R_1CCI46B4eL1WsXp",TRUE,100,"Passage","Q440","ground",1
"2937","R_vBJQnHHYaPWOE6t",TRUE,100,"Normal","Q440","ground",1
"2938","R_2QF0rTKeJJTwqKL",TRUE,100,"Normal","Q440","ground",1
"2939","R_UrmJwU5oa57Lygx",TRUE,100,"Highlight","Q440","ground",1
"2940","R_3nf793iLeprrb9k",TRUE,100,"Normal","Q440","ground",1
"2941","R_egiKvIrcLjXNISl",TRUE,100,"Highlight","Q440","ground",1
"2942","R_2wLgZ0TW9Ai4X12",TRUE,100,"Passage","Q440","ground",1
"2943","R_1IsgJW8oeWr2zrw",TRUE,100,"Normal","Q440","ground",1
"2944","R_yEcP0W4YxMurCiB",TRUE,100,"Normal","Q440","ground",1
"2945","R_pRbasyrv8BfWmkN",TRUE,100,"Passage","Q440","ground",1
"2946","R_1EWLawqvCl9mWqC",TRUE,100,"Normal","Q440","ground",1
"2947","R_1Q4aXpnh3OjCoHH",TRUE,100,"Highlight","Q440","ground",1
"2948","R_3JmAolr4b0m5Vo7",TRUE,100,"Normal","Q440","ground",1
"2949","R_1dEluYygKoIxeSC",TRUE,100,"Highlight","Q440","ground",1
"2950","R_xgOCVuP0CYKLUBz",TRUE,100,"Normal","Q440","ground",1
"2951","R_CfS8ubKfSiuJ4Wd",TRUE,100,"Highlight","Q440","ground",1
"2952","R_ZrsKRJKVsi11cop",TRUE,100,"Normal","Q440","ground",1
"2953","R_sUpng1kHbGEAfjH",TRUE,100,"Highlight","Q440","ground",1
"2954","R_cBC29h6Gn6UJHYl",TRUE,100,"Passage","Q440","ground",1
"2955","R_3DDyWenbWrWLiKJ",TRUE,100,"Normal","Q440","ground",1
"2956","R_2dRBNhV7SZrvtBg",TRUE,100,"Highlight","Q440","Ground",1
"2957","R_WlpD2eRTsGtCUaR",TRUE,100,"Passage","Q440","ground",1
"2958","R_2bV69F3cEPZjGGE",TRUE,100,"Highlight","Q440","ground",1
"2959","R_2uKiGPSfdm08sD8",TRUE,100,"Passage","Q440","ground",1
"2960","R_2uyuUXhwTSm6Qw3",TRUE,100,"Passage","Q440","ground",1
"2961","R_3GqSJGN3pHl66Hk",TRUE,100,"Passage","Q440","ground",1
"2962","R_3MfjriSwWESG9j2",TRUE,100,"Normal","Q440","ground",1
"2963","R_vcVHIXYRM82ropH",TRUE,100,"Passage","Q440","ground",1
"2964","R_3sb8nUEiAP5wEWn",TRUE,100,"Highlight","Q440","ground",1
"2965","R_1DGMTkCZNuIsCX9",TRUE,100,"Normal","Q440","ground",1
"2966","R_3gT4zATfISIWH38",TRUE,100,"Highlight","Q440","ground",1
"2967","R_1r3vM5vAo0gYLSt",TRUE,100,"Normal","Q440","ground",1
"2968","R_BxrFDv0SyZM8M8h",TRUE,100,"Passage","Q440","ground",1
"2969","R_3oRQMbG7zzVvRYV",TRUE,100,"Normal","Q440","ground",1
"2970","R_ac69rGfc2wewOC5",TRUE,100,"Highlight","Q440","ground",1
"2971","R_2bK9aVYGmvd0dQk",TRUE,100,"Normal","Q440","Ground",1
"2972","R_AtzPlKvbaR32ta1",TRUE,100,"Passage","Q440","ground",1
"2973","R_2chnS2z6oc7mQJf",TRUE,100,"Highlight","Q440","ground",1
"2974","R_XI1CQHe54LzugSJ",TRUE,100,"Highlight","Q440","ground",1
"2975","R_3RdW4gV3d4z4J2q",TRUE,100,"Normal","Q440","ground",1
"2976","R_2BxiFauwpctBDEM",TRUE,100,"Passage","Q440","ground",1
"2977","R_1jHcMWxAl0OGOTK",TRUE,100,"Passage","Q440","ground",1
"2978","R_2bVrZR8XSbbYScM",TRUE,100,"Normal","Q440","ground",1
"2979","R_25F8XDs8qoJqTTd",TRUE,100,"Passage","Q440","ground",1
"2980","R_1j7VURvpkEPdYvO",TRUE,100,"Passage","Q440","ground",1
"2981","R_07nlzQQalec72dH",TRUE,100,"Normal","Q440","ground",1
"2982","R_3Mi2vpEjZcsDRwl",TRUE,100,"Highlight","Q440","ground",1
"2983","R_2VpCDeALlM7KvHl",TRUE,100,"Highlight","Q440","ground",1
"2984","R_D8IDJ5iR94VhWSt",TRUE,100,"Passage","Q440","ground",1
"2985","R_2D6zyKhoYS1aova",TRUE,100,"Highlight","Q440","ground",1
"2986","R_3NQJbRw3vK8c3Ik",TRUE,100,"Normal","Q440","ground",1
"2987","R_3MDTg1UZ8spQRCS",TRUE,100,"Passage","Q440","ground",1
"2988","R_2RODQFHktdd2cTr",TRUE,100,"Passage","Q440","ground",1
"2989","R_UEZgbbqf0pOexAl",TRUE,100,"Highlight","Q440","ground",1
"2990","R_OB9rBNFE7LLEI4F",TRUE,100,"Normal","Q440","ground",1
"2991","R_2SHLeqFjCikywOq",TRUE,100,"Passage","Q440","ground",1
"2992","R_3lMjWHDjoldU8Mn",TRUE,100,"Highlight","Q440","ground",1
"2993","R_VKcqe4sddCbDjzz",TRUE,100,"Passage","Q440","ground",1
"2994","R_3edWI1B29ZvTyz6",TRUE,100,"Highlight","Q440","ground",1
"2995","R_6tj907urFJX2wBH",TRUE,100,"Highlight","Q440","ground",1
"2996","R_2ElZ0UfTvYRjMUw",TRUE,100,"Passage","Q440","ground",1
"2997","R_7OMHhUjqyHhxL21",TRUE,100,"Normal","Q440","ground",1
"2998","R_3KJY8jS0FCCAzgM",TRUE,100,"Highlight","Q440","ground",1
"2999","R_2D1WzxaIWR7oB26",TRUE,100,"Passage","Q440","ground",1
"3000","R_1dKdYH54DUtlUP0",TRUE,100,"Normal","Q440","ground",1
"3001","R_268tHQ9NCQMiNcQ",TRUE,100,"Passage","Q440","ground",1
"3002","R_NVyhz14W7BDvKJH",TRUE,100,"Highlight","Q440","ground",1
"3003","R_3EiowEcjzs24HDQ",TRUE,100,"Normal","Q440","ground",1
"3004","R_2xW6IbOvdM39TYm",TRUE,100,"Normal","Q440","ground",1
"3005","R_8D4auXgEF7mWJEd",TRUE,100,"Passage","Q440","ground",1
"3006","R_2thUg531IE5CJZN",TRUE,100,"Highlight","Q440","ground",1
"3007","R_1eEInFq6vlvG9t7",TRUE,100,"Highlight","Q440","ground",1
"3008","R_2VC51BinpzqL1ll",TRUE,100,"Passage","Q440","ground",1
"3009","R_3oGR6vRxzRI4q1z",TRUE,100,"Normal","Q440","ground",1
"3010","R_5t2Y88FOd0eW34d",TRUE,100,"Passage","Q440","ground",1
"3011","R_2qqLbQxAusFgIdr",TRUE,100,"Highlight","Q440","ground",1
"3012","R_xD96ne3Fh1D5nl7",TRUE,100,"Normal","Q440","ground",1
"3013","R_2riHOjMPOaXyOAW",TRUE,100,"Highlight","Q440","ground",1
"3014","R_2WM7DoeucTu7bP6",TRUE,100,"Passage","Q440","ground",1
"3015","R_1kGHlB0AdtiJtOx",TRUE,100,"Highlight","Q440","ground",1
"3016","R_1GZeYmi3tFdAW4Y",TRUE,100,"Normal","Q440","ground",1
"3017","R_2bNNujEw4Apc4k6",TRUE,100,"Normal","Q440","ground",1
"3018","R_269KRiLE2YyU8QH",TRUE,100,"Normal","Q440","ground",1
"3019","R_3n3p3juEvcT3HuL",TRUE,100,"Passage","Q440","ground",1
"3020","R_1JVMqXBXvBEK0OJ",TRUE,100,"Highlight","Q440","ground",1
"3021","R_2Xj4gXVYvhBx2Ry",TRUE,100,"Passage","Q440","ground",1
"3022","R_21alDN6R6IP9TQc",TRUE,100,"Highlight","Q440","ground",1
"3023","R_1jE8vQXJWMIVJ1n",TRUE,100,"Normal","Q440","ground",1
"3024","R_2SCScdo6tikYEht",TRUE,100,"Highlight","Q440","ground",1
"3025","R_1hySsWin4LKhyto",TRUE,100,"Normal","Q440","ground",1
"3026","R_3PpOR6112VzwRIq",TRUE,100,"Normal","Q440","ground",1
"3027","R_22G6aNPlBr3DScP",TRUE,100,"Highlight","Q440","ground",1
"3028","R_1K74YN41u7CZ1yW",TRUE,100,"Normal","Q440","ground",1
"3029","R_BtufUSHlR6MrsnT",TRUE,100,"Passage","Q440","ground",1
"3030","R_OiZKq6V5QgQ0FoJ",TRUE,100,"Highlight","Q440","ground",1
"3031","R_2uxMU3uPfcyCXLA",TRUE,100,"Normal","Q440","ground",1
"3032","R_0uYH5I8JBiXG5qx",TRUE,100,"Passage","Q440","ground",1
"3033","R_1CpRBUT5DOcoZnw",TRUE,100,"Passage","Q440","ground",1
"3034","R_1luVf7AdsaFWERM",TRUE,100,"Normal","Q440","ground",1
"3035","R_2AXQBFwaadD5EnH",TRUE,100,"Highlight","Q440","ground",1
"3036","R_1KvH2ZxFK0hcjEr",TRUE,100,"Passage","Q440","ground",1
"3037","R_03wSumO4vsJ3T2h",TRUE,100,"Passage","Q440","ground",1
"3038","R_324pVwNwq12yzyj",TRUE,100,"Normal","Q440","ground",1
"3039","R_ZsnZqTp0TXukQsF",TRUE,100,"Passage","Q440","ground",1
"3040","R_21A1WX1EDVIEYlt",TRUE,100,"Highlight","Q440","ground",1
"3041","R_1nOZHJdIX2lyUly",TRUE,100,"Passage","Q440","Ground",1
"3042","R_10Ocg6ZgfpYINpT",TRUE,100,"Passage","Q440","ground",1
"3043","R_1rIDttzW7rBQAKJ",TRUE,100,"Passage","Q440","Ground",1
"3044","R_NUXGJ63KCkU12Zr",TRUE,100,"Highlight","Q440","ground",1
"3045","R_1prGGS39LJdZAX2",TRUE,100,"Normal","Q440","ground",1
"3046","R_7NFZbxzgkIAWmBz",TRUE,100,"Highlight","Q440","ground",1
"3047","R_3CCrKB2XByIYRXM",TRUE,100,"Highlight","Q440","ground",1
"3048","R_1IYOe6xhINVksvX",TRUE,100,"Normal","Q440","ground",1
"3049","R_3P65TuVTnnRCNfQ",TRUE,100,"Passage","Q440","ground",1
"3050","R_3NVsdNccUNXVXHB",TRUE,100,"Passage","Q440","ground",1
"3051","R_rooWU8yY4DaNJPr",TRUE,100,"Normal","Q440","ground",1
"3052","R_3G6Pnu6RqVlvaD6",TRUE,100,"Highlight","Q440","ground",1
"3053","R_88s3EgycHGeZ3EJ",TRUE,100,"Passage","Q440","ground",1
"3054","R_1jjguBUhZfaidgm",TRUE,100,"Normal","Q440","ground",1
"3055","R_8D2GwPYj8LYMTUl",TRUE,100,"Passage","Q440","ground",1
"3056","R_2ZOhi7geypF1TQx",TRUE,100,"Normal","Q440","ground",1
"3057","R_3LYFB9dz3VCKxaX",TRUE,100,"Highlight","Q440","ground",1
"3058","R_V3BfkJzOfGwbA2J",TRUE,100,"Passage","Q440","ground",1
"3059","R_2urIj9MfrpOuXKl",TRUE,100,"Normal","Q440","Ground",1
"3060","R_11bEhdxDKuDg7Dq",TRUE,100,"Passage","Q440","ground",1
"3061","R_32Mkhzh8CEvhBgW",TRUE,100,"Normal","Q440","ground",1
"3062","R_2ZHNFaDACTZA9EM",TRUE,100,"Highlight","Q440","ground",1
"3063","R_1CgcGKdhazJNX3o",TRUE,100,"Passage","Q440","ground",1
"3064","R_3L6Ks92yZXW6Pe5",TRUE,100,"Normal","Q440","ground",1
"3065","R_1LikhhO0kzct25X",TRUE,100,"Highlight","Q440","ground",1
"3066","R_1g79cyX9IsucinY",TRUE,100,"Normal","Q440","ground",1
"3067","R_27xMPh2AVjwhEDj",TRUE,100,"Passage","Q440","ground",1
"3068","R_1KxnAwsaaVCyqtS",TRUE,100,"Passage","Q440","ground",1
"3069","R_ysin8WXoCm5zwNb",TRUE,100,"Passage","Q440","ground",1
"3070","R_1mXIb9YtbJAcjK1",TRUE,100,"Normal","Q440","ground",1
"3071","R_26gWgRsHaP60jZN",TRUE,100,"Normal","Q440","ground",1
"3072","R_27r0xXcfFFIOtsm",TRUE,100,"Normal","Q440","ground",1
"3073","R_0cDAFoyUZ8xU5Il",TRUE,100,"Passage","Q440","ground",1
"3074","R_1r19di9SzoCwviq",TRUE,100,"Highlight","Q440","ground",1
"3075","R_3HjotYmeBe1aZae",TRUE,100,"Highlight","Q440","ground",1
"3076","R_1FsqKed6i3exEn9",TRUE,100,"Normal","Q440","ground",1
"3077","R_1Kf2sLOQgDQi0Np",TRUE,100,"Passage","Q440","ground",1
"3078","R_3PFvGNmuimyXpqM",TRUE,100,"Normal","Q440","ground",1
"3079","R_3nrpKF8EX6QfM9q",TRUE,100,"Passage","Q440","ground",1
"3080","R_2QRPpHZr70cjTCu",TRUE,100,"Highlight","Q440","ground",1
"3081","R_CdKWGfH2C9f0qYx",TRUE,100,"Normal","Q440","ground",1
"3082","R_2aeM7u3WkyzzpAd",TRUE,100,"Highlight","Q440","ground",1
"3083","R_2qaNDQO8FxahZjP",TRUE,100,"Normal","Q440","ground",1
"3084","R_3gZWlaOLYttQXTT",TRUE,100,"Passage","Q440","ground",1
"3085","R_3fxG3hjXK4rCsKa",TRUE,100,"Highlight","Q440","ground",1
"3086","R_W21US4FUsuZLgY1",TRUE,100,"Passage","Q440","ground",1
"3087","R_PHgaZSnYtbigAX7",TRUE,100,"Highlight","Q440","ground",1
"3088","R_3Dvb5sZhyyplEsa",TRUE,100,"Normal","Q440","ground",1
"3089","R_sMv2s95DAQxhFxT",TRUE,100,"Passage","Q440","ground",1
"3090","R_1HizLeIKAKI9mPQ",TRUE,100,"Highlight","Q440","ground",1
"3091","R_3iP5HkFndgMLJYi",TRUE,100,"Passage","Q440","ground",1
"3092","R_2QPYjdl4KDhSsl7",TRUE,100,"Highlight","Q440","ground",1
"3093","R_25sW4YbTl1EEz6x",TRUE,100,"Normal","Q440","ground",1
"3094","R_2WIH9Y5pzVmkJ9u",TRUE,100,"Highlight","Q440","ground",1
"3095","R_1gSVEZ4c3vxbhoQ",TRUE,100,"Passage","Q440","ground",1
"3096","R_3rUidhyJVhUT8Qz",TRUE,100,"Normal","Q440","ground",1
"3097","R_1QmwItbplK6bOye",TRUE,100,"Highlight","Q440","ground",1
"3098","R_3MKzKPuY3RkQPgW",TRUE,100,"Normal","Q440","ground",1
"3099","R_2fCZE02oMKu2i7g",TRUE,100,"Highlight","Q440","ground",1
"3100","R_DC2LGzrNYauKoCt",TRUE,100,"Passage","Q440","ground",1
"3101","R_30v0M7G6ciojJNq",TRUE,100,"Highlight","Q440","ground",1
"3102","R_9p1a7yYUtPpP0zf",TRUE,100,"Passage","Q440","ground",1
"3103","R_3n1oHjIlEujujNp",TRUE,100,"Passage","Q440","ground",1
"3104","R_27kDwUZ6CyrrW7l",TRUE,100,"Normal","Q440","ground",1
"3105","R_1IuBoDixyLANOaD",TRUE,100,"Highlight","Q440","ground",1
"3106","R_3EJVciN4LkxUgt2",TRUE,100,"Normal","Q440","Ground",1
"3107","R_3Em0xF6a8L4HIZM",TRUE,100,"Passage","Q440","ground",1
"3108","R_2Yg3dzeuFa7YmAU",TRUE,100,"Highlight","Q440","ground",1
"3109","R_2ux31jzzm1o5JOX",TRUE,100,"Normal","Q440","ground",1
"3110","R_1go1F6VWH3qh3SD",TRUE,100,"Passage","Q440","ground",1
"3111","R_2tm9KgUFLY0Zy9o",TRUE,100,"Highlight","Q440","ground",1
"3112","R_3JqRlz1sWxHfXb5",TRUE,100,"Normal","Q440","ground",1
"3113","R_3GkcU79b13fqZww",TRUE,100,"Highlight","Q440","ground",1
"3114","R_VRo1CyYQWxc8qcN",TRUE,100,"Passage","Q440","Ground",1
"3115","R_3FOKTsTiDHSA7v5",TRUE,100,"Normal","Q440","Ground",1
"3116","R_12sSaRQZ46uJjoo",TRUE,100,"Highlight","Q440","ground",1
"3117","R_2algaKasB0uFo0I",TRUE,100,"Normal","Q440","ground",1
"3118","R_3HGPdDT1fRoaCK1",TRUE,100,"Highlight","Q440","ground",1
"3119","R_2CfYzYUgZELxGgU",TRUE,100,"Passage","Q440","ground",1
"3120","R_1NyICa1GJ2cDHEd",TRUE,100,"Normal","Q440","ground",1
"3121","R_3MzBvC6HtWArs0t",TRUE,100,"Passage","Q440","ground",1
"3122","R_28zD5FD65CUsuRf",TRUE,100,"Passage","Q440","ground",1
"3123","R_2xKS44cBfiI3JUd",TRUE,100,"Normal","Q440","ground",1
"3124","R_11WVD1MhAN1xmAK",TRUE,100,"Highlight","Q440","ground",1
"3125","R_viqSQBgHdqBZ0qJ",TRUE,100,"Highlight","Q440","ground",1
"3126","R_21baAr0TFrYfg1B",TRUE,100,"Passage","Q440","ground",1
"3127","R_WAR3d6XDN89ge5z",TRUE,100,"Normal","Q440","ground",1
"3128","R_2VJf3awmGb4KWm7",TRUE,100,"Normal","Q440","ground",1
"3129","R_vkKnSDlrkNXSRG1",TRUE,100,"Highlight","Q440","ground",1
"3130","R_2yj7K6qAAsItkx8",TRUE,100,"Passage","Q440","ground",1
"3131","R_1r9qBy0JzWQISyC",TRUE,100,"Normal","Q440","ground",1
"3132","R_2EmFVpwMpw6lGXf",TRUE,100,"Highlight","Q440","ground",1
"3133","R_BsKHnDa6hunEbex",TRUE,100,"Passage","Q440","ground",1
"3134","R_3EA6p3CiuWLlUXC",TRUE,100,"Highlight","Q440","ground",1
"3135","R_2R4fU4KLkHkKhvq",TRUE,100,"Passage","Q440","ground",1
"3136","R_3pmZY7DY10hklHU",TRUE,100,"Highlight","Q440","ground",1
"3137","R_2fqX4YQUV3KRUe5",TRUE,100,"Passage","Q440","ground",1
"3138","R_3NKzLp1CWMydQBR",TRUE,100,"Highlight","Q440","ground",1
"3139","R_11jvwhZ9aDbXzZi",TRUE,100,"Passage","Q440","ground",1
"3140","R_2ClUfwGDTLHpUC8",TRUE,100,"Highlight","Q440","ground",1
"3141","R_3gOereUo0HSzuPC",TRUE,100,"Passage","Q440","ground",1
"3142","R_2Ba4l9Fj2H1Afua",TRUE,100,"Normal","Q440","ground",1
"3143","R_1IN9fcIToghSChF",TRUE,100,"Highlight","Q440","ground",1
"3144","R_1Fh71HG3FWmFmh4",TRUE,100,"Passage","Q440","ground",1
"3145","R_3ffLI70cpVqWteg",TRUE,100,"Highlight","Q440","ground",1
"3146","R_1GVUxSNIpLnPtE8",TRUE,100,"Normal","Q440","ground",1
"3147","R_1CHIsB7eGd963KS",TRUE,100,"Highlight","Q440","ground",1
"3148","R_3et2qnbKnqg2aTE",TRUE,100,"Passage","Q440","ground",1
"3149","R_2tyQnBsQuwV6NTj",TRUE,100,"Passage","Q440","ground",1
"3150","R_3CIBP38e3anBW2U",TRUE,100,"Highlight","Q440","ground",1
"3151","R_1eP0NiIrTrMHuf4",TRUE,100,"Normal","Q440","ground",1
"3152","R_CmJa4iIJgRRgy4N",TRUE,100,"Highlight","Q440","ground water",1
"3153","R_YRBNgAMdzqmBCPT",TRUE,100,"Passage","Q440","ground water",1
"3154","R_21iZ5WhX4G4e4XE",TRUE,100,"Highlight","Q440","ground water",1
"3155","R_33EjDTDBUeKfPTX",TRUE,100,"Passage","Q440","ground water",1
"3156","R_UXU548n56wzFbGx",TRUE,100,"Normal","Q440","ground water",1
"3157","R_2uUMf0kvNagfJG4",TRUE,100,"Highlight","Q440","ground water",1
"3158","R_e4CKyVByiMCPgIN",TRUE,100,"Passage","Q440","ground water",1
"3159","R_3KJ7t45BHNPbGQM",TRUE,100,"Normal","Q440","ground water",1
"3160","R_1qX6CQzdn12hyS4",TRUE,100,"Passage","Q440","Ground water",1
"3161","R_3po0cT865xNF73K",TRUE,100,"Normal","Q440","ground water",1
"3162","R_2ZByr3zw9nsxXIf",TRUE,100,"Passage","Q440","ground water",1
"3163","R_2tnxOiq6ndG1lNf",TRUE,100,"Normal","Q440","Ground water",1
"3164","R_2BbrHRGsLFQl4Jl",TRUE,100,"Passage","Q440","ground water",1
"3165","R_3qO7sZ1dik1P0Z1",TRUE,100,"Highlight","Q440","ground water",1
"3166","R_3pm7MSKiYK8RTUP",TRUE,100,"Normal","Q440","ground water",1
"3167","R_79BGx45Wf3aM53j",TRUE,100,"Passage","Q440","ground water",1
"3168","R_XHsvcGHN56hk2Rj",TRUE,100,"Passage","Q440","ground water",1
"3169","R_wRAx32lgW7fBya5",TRUE,100,"Highlight","Q440","ground water",1
"3170","R_2ElRv8lWPp8ZwBh",TRUE,100,"Highlight","Q440","Ground water",1
"3171","R_3n0Frr1N5an9CRR",TRUE,100,"Passage","Q440","ground water",1
"3172","R_1nOOiUkvMFMC8Tt",TRUE,100,"Passage","Q440","ground water",1
"3173","R_2fIBJeE804RyBbb",TRUE,100,"Highlight","Q440","ground water",1
"3174","R_20Uyi3xT0FwbCZD",TRUE,100,"Passage","Q440","Ground water",1
"3175","R_2tmmh1sgHXrtk5y",TRUE,100,"Passage","Q440","ground water",1
"3176","R_3Pcqi1nI7HjXErf",TRUE,100,"Highlight","Q440","ground water",1
"3177","R_2VDvE0OJ5tFbMLA",TRUE,100,"Highlight","Q440","ground water",1
"3178","R_1rubkFuV4ZIYqJ4",TRUE,100,"Normal","Q440","ground water",1
"3179","R_21bPuKcPablxGs0",TRUE,100,"Passage","Q440","groundwater",1
"3180","R_1IGE56Stu4lujeP",TRUE,100,"Normal","Q440","groundwater",1
"3181","R_2Pd0UHgwFjq8O0u",TRUE,100,"Highlight","Q440","groundwater",1
"3182","R_2WzZ0jj5VgaMgM3",TRUE,100,"Normal","Q440","groundwater",1
"3183","R_1EgsFtUHdeDNEGI",TRUE,100,"Passage","Q440","Groundwater",1
